data_hora,Nivel_M,Vazao_M,Chuva_M,Nivel_J,Vazao_J
1939-03-25,66.0,3.8908,0.0,194.0,19.4938
1939-03-26,66.0,3.8908,0.0,194.0,19.4938
1939-03-27,66.0,3.8908,0.0,194.0,19.4938
1939-03-28,66.0,3.8908,0.0,192.0,17.7065
1939-03-29,66.0,3.8908,0.0,194.0,19.4938
1939-03-30,66.0,3.8908,0.0,198.0,23.3827
1939-03-31,66.0,3.8908,0.0,194.0,19.4938
1939-04-01,66.0,3.8908,0.0,192.0,17.7065
1939-04-02,66.0,3.8908,0.0,192.0,17.7065
1939-04-03,66.0,3.8908,0.0,190.0,16.0213
1939-04-04,66.0,3.8908,0.0,194.0,19.4938
1939-04-05,66.0,3.8908,0.0,204.0,29.6298
1939-04-06,66.0,3.8908,0.0,200.0,25.4881
1939-04-07,66.0,3.8908,0.0,196.0,21.3852
1939-04-08,66.0,3.8908,0.0,197.0,22.3706
1939-04-09,66.0,3.8908,0.0,200.0,25.4881
1939-04-10,66.0,3.8908,0.0,196.0,21.3852
1939-04-11,66.0,3.8908,0.0,194.0,19.4938
1939-04-12,66.0,3.8908,0.0,192.0,17.7065
1939-04-13,66.0,3.8908,0.0,190.0,16.0213
1939-04-14,66.0,3.8908,0.0,190.0,16.0213
1939-04-15,66.0,3.8908,0.0,190.0,16.0213
1939-04-16,66.0,3.8908,0.0,193.0,18.5873
1939-04-17,66.0,3.8908,0.0,194.0,19.4938
1939-04-18,66.0,3.8908,0.0,192.0,17.7065
1939-04-19,66.0,3.8908,0.0,190.0,16.0213
1939-04-20,66.0,3.8908,0.0,190.0,16.0213
1939-04-21,66.0,3.8908,0.0,190.0,16.0213
1939-04-22,66.0,3.8908,0.0,190.0,16.0213
1939-04-23,66.0,3.8908,0.0,190.0,16.0213
1939-04-24,66.0,3.8908,0.0,190.0,16.0213
1939-04-25,66.0,3.8908,0.0,188.0,14.4362
1939-04-26,66.0,3.8908,0.0,194.0,19.4938
1939-04-27,66.0,3.8908,0.0,194.0,19.4938
1939-04-28,66.0,3.8908,0.0,194.0,19.4938
1939-04-29,66.0,3.8908,0.0,194.0,19.4938
1939-04-30,66.0,3.8908,0.0,196.0,21.3852
1939-05-01,66.0,3.8908,0.0,195.8181818181818,21.26978246753247
1939-05-02,66.0,3.8908,0.0,195.63636363636363,21.154364935064937
1939-05-03,66.0,3.8908,0.0,195.45454545454547,21.038947402597405
1939-05-04,66.0,3.8908,0.0,195.27272727272728,20.923529870129872
1939-05-05,66.0,3.8908,0.0,195.0909090909091,20.80811233766234
1939-05-06,66.0,3.8908,0.0,194.9090909090909,20.692694805194805
1939-05-07,66.0,3.8908,0.0,194.72727272727272,20.577277272727272
1939-05-08,66.0,3.8908,0.0,194.54545454545453,20.46185974025974
1939-05-09,66.0,3.8908,0.0,194.36363636363637,20.346442207792208
1939-05-10,66.0,3.8908,0.0,194.1818181818182,20.231024675324676
1939-05-11,66.0,3.8908,0.0,194.0,20.115607142857144
1939-05-12,66.0,3.8908,0.0,193.8181818181818,20.00018961038961
1939-05-13,66.0,3.8908,0.0,193.63636363636363,19.88477207792208
1939-05-14,66.0,3.8908,0.0,193.45454545454547,19.769354545454547
1939-05-15,66.0,3.8908,0.0,193.27272727272728,19.653937012987015
1939-05-16,66.0,3.8908,0.0,193.0909090909091,19.538519480519483
1939-05-17,66.0,3.8908,0.0,192.9090909090909,19.42310194805195
1939-05-18,66.0,3.8908,0.0,192.72727272727272,19.30768441558442
1939-05-19,66.0,3.8908,0.0,192.54545454545453,19.192266883116883
1939-05-20,66.0,3.8908,0.0,192.36363636363637,19.07684935064935
1939-05-21,66.0,3.8908,0.0,192.1818181818182,18.96143181818182
1939-05-22,66.0,3.8908,0.0,192.0,18.846014285714286
1939-05-23,66.0,3.8908,0.0,191.8181818181818,18.730596753246754
1939-05-24,66.0,3.8908,0.0,191.63636363636363,18.615179220779222
1939-05-25,66.0,3.8908,0.0,191.45454545454547,18.49976168831169
1939-05-26,66.0,3.8908,0.0,191.27272727272728,18.384344155844158
1939-05-27,66.0,3.8908,0.0,191.0909090909091,18.268926623376625
1939-05-28,66.0,3.8908,0.0,190.9090909090909,18.153509090909093
1939-05-29,66.0,3.8908,0.0,190.72727272727272,18.03809155844156
1939-05-30,66.0,3.8908,0.0,190.54545454545453,17.922674025974025
1939-05-31,66.0,3.8908,0.0,190.36363636363637,17.807256493506493
1939-06-01,66.0,3.8908,0.0,190.1818181818182,17.69183896103896
1939-06-02,66.0,3.8908,0.0,190.0,17.57642142857143
1939-06-03,66.0,3.8908,0.0,189.8181818181818,17.461003896103897
1939-06-04,66.0,3.8908,0.0,189.63636363636363,17.345586363636365
1939-06-05,66.0,3.8908,0.0,189.45454545454547,17.230168831168832
1939-06-06,66.0,3.8908,0.0,189.27272727272728,17.1147512987013
1939-06-07,66.0,3.8908,0.0,189.0909090909091,16.999333766233768
1939-06-08,66.0,3.8908,0.0,188.9090909090909,16.883916233766236
1939-06-09,66.0,3.8908,0.0,188.72727272727272,16.768498701298704
1939-06-10,66.0,3.8908,0.0,188.54545454545453,16.65308116883117
1939-06-11,66.0,3.8908,0.0,188.36363636363637,16.53766363636364
1939-06-12,66.0,3.8908,0.0,188.1818181818182,16.422246103896107
1939-06-13,66.0,3.8908,0.0,188.0,16.30682857142857
1939-06-14,66.0,3.8908,0.0,187.8181818181818,16.19141103896104
1939-06-15,66.0,3.8908,0.0,187.63636363636363,16.075993506493507
1939-06-16,66.0,3.8908,0.0,187.45454545454547,15.960575974025975
1939-06-17,66.0,3.8908,0.0,187.27272727272728,15.845158441558443
1939-06-18,66.0,3.8908,0.0,187.0909090909091,15.72974090909091
1939-06-19,66.0,3.8908,0.0,186.9090909090909,15.614323376623378
1939-06-20,66.0,3.8908,0.0,186.72727272727272,15.498905844155846
1939-06-21,66.0,3.8908,0.0,186.54545454545456,15.383488311688314
1939-06-22,66.0,3.8908,0.0,186.36363636363637,15.26807077922078
1939-06-23,66.0,3.8908,0.0,186.1818181818182,15.152653246753248
1939-06-24,66.0,3.8908,0.0,186.0,15.037235714285716
1939-06-25,66.0,3.8908,0.0,185.8181818181818,14.921818181818182
1939-06-26,66.0,3.8908,0.0,185.63636363636363,14.80640064935065
1939-06-27,66.0,3.8908,0.0,185.45454545454547,14.690983116883118
1939-06-28,66.0,3.8908,0.0,185.27272727272728,14.575565584415585
1939-06-29,66.0,3.8908,0.0,185.0909090909091,14.460148051948053
1939-06-30,66.0,3.8908,0.0,184.9090909090909,14.344730519480521
1939-07-01,66.0,3.8908,0.0,184.72727272727272,14.229312987012989
1939-07-02,66.0,3.8908,0.0,184.54545454545456,14.113895454545457
1939-07-03,66.0,3.8908,0.0,184.36363636363637,13.998477922077925
1939-07-04,66.0,3.8908,0.0,184.1818181818182,13.88306038961039
1939-07-05,66.0,3.8908,0.0,184.0,13.767642857142858
1939-07-06,66.0,3.8908,0.0,183.8181818181818,13.652225324675326
1939-07-07,66.0,3.8908,0.0,183.63636363636363,13.536807792207792
1939-07-08,66.0,3.8908,0.0,183.45454545454547,13.42139025974026
1939-07-09,66.0,3.8908,0.0,183.27272727272728,13.305972727272728
1939-07-10,66.0,3.8908,0.0,183.0909090909091,13.190555194805196
1939-07-11,66.0,3.8908,0.0,182.9090909090909,13.075137662337664
1939-07-12,66.0,3.8908,0.0,182.72727272727272,12.959720129870131
1939-07-13,66.0,3.8908,0.0,182.54545454545456,12.8443025974026
1939-07-14,66.0,3.8908,0.0,182.36363636363637,12.728885064935067
1939-07-15,66.0,3.8908,0.0,182.1818181818182,12.613467532467533
1939-07-16,66.0,3.8908,0.0,182.0,12.498050000000001
1939-07-17,66.0,3.8908,0.0,181.8181818181818,12.382632467532469
1939-07-18,66.0,3.8908,0.0,181.63636363636363,12.267214935064937
1939-07-19,66.0,3.8908,0.0,181.45454545454547,12.151797402597404
1939-07-20,66.0,3.8908,0.0,181.27272727272728,12.036379870129872
1939-07-21,66.0,3.8908,0.0,181.0909090909091,11.920962337662338
1939-07-22,66.0,3.8908,0.0,180.9090909090909,11.805544805194806
1939-07-23,66.0,3.8908,0.0,180.72727272727272,11.690127272727274
1939-07-24,66.0,3.8908,0.0,180.54545454545456,11.574709740259742
1939-07-25,66.0,3.8908,0.0,180.36363636363637,11.45929220779221
1939-07-26,66.0,3.8908,0.0,180.1818181818182,11.343874675324678
1939-07-27,66.0,3.8908,0.0,180.0,11.228457142857144
1939-07-28,66.0,3.8908,0.0,179.8181818181818,11.113039610389611
1939-07-29,66.0,3.8908,0.0,179.63636363636363,10.99762207792208
1939-07-30,66.0,3.8908,0.0,179.45454545454547,10.882204545454547
1939-07-31,66.0,3.8908,0.0,179.27272727272728,10.766787012987015
1939-08-01,66.0,3.8908,0.0,179.0909090909091,10.651369480519483
1939-08-02,66.0,3.8908,0.0,178.9090909090909,10.535951948051949
1939-08-03,66.0,3.8908,0.0,178.72727272727272,10.420534415584417
1939-08-04,66.0,3.8908,0.0,178.54545454545456,10.305116883116884
1939-08-05,66.0,3.8908,0.0,178.36363636363637,10.189699350649352
1939-08-06,66.0,3.8908,0.0,178.1818181818182,10.07428181818182
1939-08-07,66.0,3.8908,0.0,178.0,9.958864285714288
1939-08-08,66.0,3.8908,0.0,177.8181818181818,9.843446753246754
1939-08-09,66.0,3.8908,0.0,177.63636363636363,9.728029220779222
1939-08-10,66.0,3.8908,0.0,177.45454545454547,9.61261168831169
1939-08-11,66.0,3.8908,0.0,177.27272727272728,9.497194155844157
1939-08-12,66.0,3.8908,0.0,177.0909090909091,9.381776623376625
1939-08-13,66.0,3.8908,0.0,176.9090909090909,9.266359090909093
1939-08-14,66.0,3.8908,0.0,176.72727272727272,9.15094155844156
1939-08-15,66.0,3.8908,0.0,176.54545454545456,9.035524025974027
1939-08-16,66.0,3.8908,0.0,176.36363636363637,8.920106493506495
1939-08-17,66.0,3.8908,0.0,176.1818181818182,8.804688961038963
1939-08-18,66.0,3.8908,0.0,176.0,8.68927142857143
1939-08-19,66.0,3.8908,0.0,175.8181818181818,8.573853896103898
1939-08-20,66.0,3.8908,0.0,175.63636363636363,8.458436363636364
1939-08-21,66.0,3.8908,0.0,175.45454545454547,8.343018831168832
1939-08-22,66.0,3.8908,0.0,175.27272727272728,8.2276012987013
1939-08-23,66.0,3.8908,0.0,175.0909090909091,8.112183766233768
1939-08-24,66.0,3.8908,0.0,174.9090909090909,7.996766233766236
1939-08-25,66.0,3.8908,0.0,174.72727272727272,7.881348701298704
1939-08-26,66.0,3.8908,0.0,174.54545454545456,7.76593116883117
1939-08-27,66.0,3.8908,0.0,174.36363636363637,7.6505136363636375
1939-08-28,66.0,3.8908,0.0,174.1818181818182,7.535096103896105
1939-08-29,66.0,3.8908,0.0,174.0,7.419678571428573
1939-08-30,66.0,3.8908,0.0,173.8181818181818,7.304261038961041
1939-08-31,66.0,3.8908,0.0,173.63636363636363,7.188843506493509
1939-09-01,66.0,3.8908,0.0,173.45454545454547,7.073425974025975
1939-09-02,66.0,3.8908,0.0,173.27272727272728,6.958008441558443
1939-09-03,66.0,3.8908,0.0,173.0909090909091,6.8425909090909105
1939-09-04,66.0,3.8908,0.0,172.9090909090909,6.727173376623378
1939-09-05,66.0,3.8908,0.0,172.72727272727272,6.611755844155846
1939-09-06,66.0,3.8908,0.0,172.54545454545456,6.496338311688314
1939-09-07,66.0,3.8908,0.0,172.36363636363637,6.38092077922078
1939-09-08,66.0,3.8908,0.0,172.1818181818182,6.265503246753248
1939-09-09,66.0,3.8908,0.0,172.0,6.150085714285716
1939-09-10,66.0,3.8908,0.0,171.8181818181818,6.0346681818181835
1939-09-11,66.0,3.8908,0.0,171.63636363636363,5.919250649350651
1939-09-12,66.0,3.8908,0.0,171.45454545454547,5.803833116883119
1939-09-13,66.0,3.8908,0.0,171.27272727272728,5.688415584415585
1939-09-14,66.0,3.8908,0.0,171.0909090909091,5.572998051948053
1939-09-15,66.0,3.8908,0.0,170.9090909090909,5.457580519480521
1939-09-16,66.0,3.8908,0.0,170.72727272727272,5.342162987012987
1939-09-17,66.0,3.8908,0.0,170.54545454545456,5.226745454545455
1939-09-18,66.0,3.8908,0.0,170.36363636363637,5.111327922077923
1939-09-19,66.0,3.8908,0.0,170.1818181818182,4.9959103896103905
1939-09-20,66.0,3.8908,0.0,170.0,4.880492857142858
1939-09-21,66.0,3.8908,0.0,169.8181818181818,4.765075324675326
1939-09-22,66.0,3.8908,0.0,169.63636363636363,4.649657792207794
1939-09-23,66.0,3.8908,0.0,169.45454545454547,4.534240259740262
1939-09-24,66.0,3.8908,0.0,169.27272727272728,4.41882272727273
1939-09-25,66.0,3.8908,0.0,169.0909090909091,4.3034051948051975
1939-09-26,66.0,3.8908,0.0,168.9090909090909,4.187987662337665
1939-09-27,66.0,3.8908,0.0,168.72727272727272,4.072570129870133
1939-09-28,66.0,3.8908,0.0,168.54545454545456,3.9571525974025974
1939-09-29,66.0,3.8908,0.0,168.36363636363637,3.8417350649350652
1939-09-30,66.0,3.8908,0.0,168.1818181818182,3.726317532467533
1939-10-01,66.0,3.8908,0.0,168.0,3.6109
1939-10-02,66.0,3.8908,0.0,166.0,2.9789
1939-10-03,66.0,3.8908,0.0,166.0,2.9789
1939-10-04,66.0,3.8908,0.0,170.0,4.3172
1939-10-05,66.0,3.8908,0.0,178.0,7.938
1939-10-06,66.0,3.8908,0.0,180.0,9.0546
1939-10-07,66.0,3.8908,0.0,176.0,6.9084
1939-10-08,66.0,3.8908,0.0,174.0,5.9634
1939-10-09,66.0,3.8908,0.0,170.0,4.3172
1939-10-10,66.0,3.8908,0.0,169.8682310469314,4.358188989169674
1939-10-11,66.0,3.8908,0.0,169.73646209386283,4.39917797833935
1939-10-12,66.0,3.8908,0.0,169.6046931407942,4.440166967509025
1939-10-13,66.0,3.8908,0.0,169.47292418772562,4.4811559566787
1939-10-14,66.0,3.8908,0.0,169.34115523465704,4.522144945848376
1939-10-15,66.0,3.8908,0.0,169.20938628158845,4.56313393501805
1939-10-16,66.0,3.8908,0.0,169.07761732851986,4.604122924187726
1939-10-17,66.0,3.8908,0.0,168.94584837545128,4.6451119133574
1939-10-18,66.0,3.8908,0.0,168.81407942238266,4.686100902527076
1939-10-19,66.0,3.8908,0.0,168.68231046931407,4.7270898916967505
1939-10-20,66.0,3.8908,0.0,168.5505415162455,4.768078880866426
1939-10-21,66.0,3.8908,0.0,168.4187725631769,4.809067870036101
1939-10-22,66.0,3.8908,0.0,168.28700361010831,4.850056859205775
1939-10-23,66.0,3.8908,0.0,168.1552346570397,4.891045848375451
1939-10-24,66.0,3.8908,0.0,168.0234657039711,4.932034837545126
1939-10-25,66.0,3.8908,0.0,167.89169675090253,4.973023826714801
1939-10-26,66.0,3.8908,0.0,167.75992779783394,5.014012815884477
1939-10-27,66.0,3.8908,0.0,167.62815884476535,5.055001805054151
1939-10-28,66.0,3.8908,0.0,167.49638989169677,5.095990794223827
1939-10-29,66.0,3.8908,0.0,167.36462093862815,5.136979783393501
1939-10-30,66.0,3.8908,0.0,167.23285198555956,5.177968772563177
1939-10-31,66.0,3.8908,0.0,167.10108303249098,5.2189577617328515
1939-11-01,66.0,3.8908,0.0,166.9693140794224,5.259946750902527
1939-11-02,66.0,3.8908,0.0,166.8375451263538,5.300935740072202
1939-11-03,66.0,3.8908,0.0,166.7057761732852,5.341924729241876
1939-11-04,66.0,3.8908,0.0,166.5740072202166,5.382913718411552
1939-11-05,66.0,3.8908,0.0,166.442238267148,5.423902707581227
1939-11-06,66.0,3.8908,0.0,166.31046931407943,5.464891696750902
1939-11-07,66.0,3.8908,0.0,166.17870036101084,5.505880685920577
1939-11-08,66.0,3.8908,0.0,166.04693140794222,5.546869675090252
1939-11-09,66.0,3.8908,0.0,165.91516245487364,5.587858664259928
1939-11-10,66.0,3.8908,0.0,165.78339350180505,5.628847653429602
1939-11-11,66.0,3.8908,0.0,165.65162454873646,5.669836642599278
1939-11-12,66.0,3.8908,0.0,165.51985559566788,5.7108256317689525
1939-11-13,66.0,3.8908,0.0,165.3880866425993,5.751814620938628
1939-11-14,66.0,3.8908,0.0,165.25631768953068,5.792803610108303
1939-11-15,66.0,3.8908,0.0,165.1245487364621,5.833792599277978
1939-11-16,66.0,3.8908,0.0,164.9927797833935,5.874781588447653
1939-11-17,66.0,3.8908,0.0,164.86101083032491,5.915770577617328
1939-11-18,66.0,3.8908,0.0,164.72924187725633,5.956759566787003
1939-11-19,66.0,3.8908,0.0,164.5974729241877,5.9977485559566786
1939-11-20,66.0,3.8908,0.0,164.46570397111913,6.038737545126353
1939-11-21,66.0,3.8908,0.0,164.33393501805054,6.079726534296029
1939-11-22,66.0,3.8908,0.0,164.20216606498195,6.120715523465703
1939-11-23,66.0,3.8908,0.0,164.07039711191337,6.161704512635379
1939-11-24,66.0,3.8908,0.0,163.93862815884478,6.2026935018050535
1939-11-25,66.0,3.8908,0.0,163.80685920577616,6.243682490974729
1939-11-26,66.0,3.8908,0.0,163.67509025270758,6.284671480144404
1939-11-27,66.0,3.8908,0.0,163.543321299639,6.325660469314078
1939-11-28,66.0,3.8908,0.0,163.4115523465704,6.366649458483754
1939-11-29,66.0,3.8908,0.0,163.27978339350182,6.407638447653429
1939-11-30,66.0,3.8908,0.0,163.1480144404332,6.448627436823104
1939-12-01,66.0,3.8908,0.0,163.0162454873646,6.489616425992779
1939-12-02,66.0,3.8908,0.0,162.88447653429603,6.530605415162454
1939-12-03,66.0,3.8908,0.0,162.75270758122744,6.57159440433213
1939-12-04,66.0,3.8908,0.0,162.62093862815885,6.612583393501804
1939-12-05,66.0,3.8908,0.0,162.48916967509024,6.653572382671479
1939-12-06,66.0,3.8908,0.0,162.35740072202165,6.6945613718411545
1939-12-07,66.0,3.8908,0.0,162.22563176895306,6.73555036101083
1939-12-08,66.0,3.8908,0.0,162.09386281588448,6.776539350180505
1939-12-09,66.0,3.8908,0.0,161.9620938628159,6.817528339350179
1939-12-10,66.0,3.8908,0.0,161.8303249097473,6.858517328519855
1939-12-11,66.0,3.8908,0.0,161.6985559566787,6.89950631768953
1939-12-12,66.0,3.8908,0.0,161.5667870036101,6.940495306859205
1939-12-13,66.0,3.8908,0.0,161.43501805054152,6.9814842960288805
1939-12-14,66.0,3.8908,0.0,161.30324909747293,7.022473285198556
1939-12-15,66.0,3.8908,0.0,161.17148014440434,7.063462274368231
1939-12-16,66.0,3.8908,0.0,161.03971119133573,7.104451263537905
1939-12-17,66.0,3.8908,0.0,160.90794223826714,7.145440252707581
1939-12-18,66.0,3.8908,0.0,160.77617328519855,7.186429241877256
1939-12-19,66.0,3.8908,0.0,160.64440433212997,7.227418231046931
1939-12-20,66.0,3.8908,0.0,160.51263537906138,7.268407220216606
1939-12-21,66.0,3.8908,0.0,160.3808664259928,7.309396209386281
1939-12-22,66.0,3.8908,0.0,160.24909747292418,7.350385198555957
1939-12-23,66.0,3.8908,0.0,160.1173285198556,7.391374187725631
1939-12-24,66.0,3.8908,0.0,159.985559566787,7.432363176895306
1939-12-25,66.0,3.8908,0.0,159.85379061371842,7.4733521660649815
1939-12-26,66.0,3.8908,0.0,159.72202166064983,7.514341155234657
1939-12-27,66.0,3.8908,0.0,159.59025270758121,7.555330144404332
1939-12-28,66.0,3.8908,0.0,159.45848375451263,7.596319133574006
1939-12-29,66.0,3.8908,0.0,159.32671480144404,7.637308122743682
1939-12-30,66.0,3.8908,0.0,159.19494584837545,7.678297111913357
1939-12-31,66.0,3.8908,0.0,159.06317689530687,7.719286101083032
1940-01-01,66.0,3.8908,0.0,158.93140794223825,7.760275090252707
1940-01-02,66.0,3.8908,0.0,158.79963898916967,7.801264079422382
1940-01-03,66.0,3.8908,0.0,158.66787003610108,7.842253068592058
1940-01-04,66.0,3.8908,0.0,158.5361010830325,7.883242057761732
1940-01-05,66.0,3.8908,0.0,158.4043321299639,7.924231046931407
1940-01-06,66.0,3.8908,0.0,158.27256317689532,7.9652200361010825
1940-01-07,66.0,3.8908,0.0,158.1407942238267,8.006209025270758
1940-01-08,66.0,3.8908,0.0,158.00902527075812,8.047198014440433
1940-01-09,66.0,3.8908,0.0,157.87725631768953,8.088187003610107
1940-01-10,66.0,3.8908,0.0,157.74548736462094,8.129175992779782
1940-01-11,66.0,3.8908,0.0,157.61371841155236,8.170164981949458
1940-01-12,66.0,3.8908,0.0,157.48194945848377,8.211153971119133
1940-01-13,66.0,3.8908,0.0,157.35018050541515,8.252142960288808
1940-01-14,66.0,3.8908,0.0,157.21841155234657,8.293131949458484
1940-01-15,66.0,3.8908,0.0,157.08664259927798,8.334120938628157
1940-01-16,66.0,3.8908,0.0,156.9548736462094,8.375109927797833
1940-01-17,66.0,3.8908,0.0,156.8231046931408,8.416098916967508
1940-01-18,66.0,3.8908,0.0,156.6913357400722,8.457087906137183
1940-01-19,66.0,3.8908,0.0,156.5595667870036,8.498076895306859
1940-01-20,66.0,3.8908,0.0,156.42779783393502,8.539065884476534
1940-01-21,66.0,3.8908,0.0,156.29602888086643,8.580054873646208
1940-01-22,66.0,3.8908,0.0,156.16425992779784,8.621043862815885
1940-01-23,66.0,3.8908,0.0,156.03249097472923,8.662032851985558
1940-01-24,66.0,3.8908,0.0,155.90072202166064,8.703021841155234
1940-01-25,66.0,3.8908,0.0,155.76895306859205,8.744010830324909
1940-01-26,66.0,3.8908,0.0,155.63718411552347,8.784999819494583
1940-01-27,66.0,3.8908,0.0,155.50541516245488,8.82598880866426
1940-01-28,66.0,3.8908,0.0,155.3736462093863,8.866977797833934
1940-01-29,66.0,3.8908,0.0,155.24187725631768,8.907966787003609
1940-01-30,66.0,3.8908,0.0,155.1101083032491,8.948955776173285
1940-01-31,66.0,3.8908,0.0,154.9783393501805,8.989944765342958
1940-02-01,66.0,3.8908,0.0,154.84657039711192,9.030933754512635
1940-02-02,66.0,3.8908,0.0,154.71480144404333,9.07192274368231
1940-02-03,66.0,3.8908,0.0,154.58303249097472,9.112911732851984
1940-02-04,66.0,3.8908,0.0,154.45126353790613,9.15390072202166
1940-02-05,66.0,3.8908,0.0,154.31949458483754,9.194889711191335
1940-02-06,66.0,3.8908,0.0,154.18772563176896,9.23587870036101
1940-02-07,66.0,3.8908,0.0,154.05595667870037,9.276867689530686
1940-02-08,66.0,3.8908,0.0,153.92418772563178,9.317856678700359
1940-02-09,66.0,3.8908,0.0,153.79241877256317,9.358845667870035
1940-02-10,66.0,3.8908,0.0,153.66064981949458,9.39983465703971
1940-02-11,66.0,3.8908,0.0,153.528880866426,9.440823646209385
1940-02-12,66.0,3.8908,0.0,153.3971119133574,9.481812635379061
1940-02-13,66.0,3.8908,0.0,153.26534296028882,9.522801624548736
1940-02-14,66.0,3.8908,0.0,153.1335740072202,9.56379061371841
1940-02-15,66.0,3.8908,0.0,153.00180505415162,9.604779602888087
1940-02-16,66.0,3.8908,0.0,152.87003610108303,9.645768592057761
1940-02-17,66.0,3.8908,0.0,152.73826714801444,9.686757581227436
1940-02-18,66.0,3.8908,0.0,152.60649819494586,9.727746570397112
1940-02-19,66.0,3.8908,0.0,152.47472924187724,9.768735559566785
1940-02-20,66.0,3.8908,0.0,152.34296028880865,9.809724548736462
1940-02-21,66.0,3.8908,0.0,152.21119133574007,9.850713537906136
1940-02-22,66.0,3.8908,0.0,152.07942238267148,9.891702527075811
1940-02-23,66.0,3.8908,0.0,151.9476534296029,9.932691516245487
1940-02-24,66.0,3.8908,0.0,151.8158844765343,9.973680505415162
1940-02-25,66.0,3.8908,0.0,151.6841155234657,10.014669494584837
1940-02-26,66.0,3.8908,0.0,151.5523465703971,10.055658483754513
1940-02-27,66.0,3.8908,0.0,151.42057761732852,10.096647472924186
1940-02-28,66.0,3.8908,0.0,151.28880866425993,10.137636462093862
1940-02-29,66.0,3.8908,0.0,151.15703971119135,10.178625451263537
1940-03-01,66.0,3.8908,0.0,151.02527075812276,10.219614440433212
1940-03-02,66.0,3.8908,0.0,150.89350180505414,10.260603429602888
1940-03-03,66.0,3.8908,0.0,150.76173285198556,10.301592418772563
1940-03-04,66.0,3.8908,0.0,150.62996389891697,10.342581407942237
1940-03-05,66.0,3.8908,0.0,150.49819494584838,10.383570397111914
1940-03-06,66.0,3.8908,0.0,150.3664259927798,10.424559386281587
1940-03-07,66.0,3.8908,0.0,150.23465703971118,10.465548375451263
1940-03-08,66.0,3.8908,0.0,150.1028880866426,10.506537364620938
1940-03-09,66.0,3.8908,0.0,149.971119133574,10.547526353790612
1940-03-10,66.0,3.8908,0.0,149.83935018050542,10.588515342960289
1940-03-11,66.0,3.8908,0.0,149.70758122743683,10.629504332129963
1940-03-12,66.0,3.8908,0.0,149.57581227436822,10.670493321299638
1940-03-13,66.0,3.8908,0.0,149.44404332129963,10.711482310469314
1940-03-14,66.0,3.8908,0.0,149.31227436823104,10.752471299638987
1940-03-15,66.0,3.8908,0.0,149.18050541516246,10.793460288808664
1940-03-16,66.0,3.8908,0.0,149.04873646209387,10.834449277978338
1940-03-17,66.0,3.8908,0.0,148.91696750902526,10.875438267148013
1940-03-18,66.0,3.8908,0.0,148.78519855595667,10.91642725631769
1940-03-19,66.0,3.8908,0.0,148.65342960288808,10.957416245487364
1940-03-20,66.0,3.8908,0.0,148.5216606498195,10.998405234657039
1940-03-21,66.0,3.8908,0.0,148.3898916967509,11.039394223826715
1940-03-22,66.0,3.8908,0.0,148.25812274368232,11.080383212996388
